ID,orderDate,title,newsletter,websiteDesign,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodRemitted,prodSecondHand,returnCustomer
315,12/11/14,Mr,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
316,5/28/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
318,12/20/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
319,5/25/14,Company,0,1,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
320,10/14/14,Mr,0,2,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0
321,12/13/14,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
322,12/15/14,Others,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
323,10/11/14,Mr,0,1,Invoice,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
324,12/26/14,Mrs,0,1,Current Account,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1
325,5/19/14,Mr,0,1,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
326,6/16/14,Mrs,0,2,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
327,5/4/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,3/31/15,Mr,1,2,Invoice,0,5,0,1,0,1,4,0,0,0,0,0,0,0,0
329,7/21/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
330,11/24/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
331,12/2/14,Mr,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
332,10/19/14,Others,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
334,12/10/14,Company,0,1,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,9/10/14,Company,0,1,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
336,6/15/14,Mr,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
338,5/24/14,Mr,0,3,Invoice,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
339,9/2/14,Mrs,0,1,Cash,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
340,10/29/14,Mr,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
341,10/12/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
342,6/30/14,Mr,0,1,Invoice,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0
343,1/8/15,Mr,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
344,6/15/14,Mr,0,2,Invoice,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0
345,5/28/14,Mr,0,3,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
346,1/25/15,Mr,0,1,Credit Card,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
348,1/17/15,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
349,11/5/14,Mr,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
351,11/21/14,Mr,0,3,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
352,11/15/14,Mrs,0,1,Credit Card,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
353,9/25/14,Company,0,1,Current Account,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
354,9/27/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
355,4/26/14,Mrs,1,1,Current Account,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1
356,5/22/14,Others,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
357,9/30/14,Others,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
358,5/9/14,Company,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1/8/15,Mrs,0,2,Credit Card,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
360,7/18/14,Mr,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
362,12/20/14,Mr,1,3,Invoice,0,5,0,1,0,1,1,0,0,0,0,1,0,0,0
363,11/20/14,Mrs,0,3,Credit Card,0,5,0,1,0,1,1,0,0,0,0,0,0,0,1
365,10/27/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
368,12/6/14,Mrs,0,1,Invoice,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0
369,9/27/14,Mr,1,2,Invoice,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0
370,11/16/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
372,7/7/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
374,6/11/14,Others,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
375,8/26/14,Mrs,0,1,Credit Card,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
376,1/6/15,Mrs,1,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
377,9/28/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
378,11/28/14,Mrs,1,1,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1/16/15,Mrs,0,2,Credit Card,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
382,7/9/14,Mrs,0,2,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
383,10/24/14,Mr,0,1,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
385,1/4/15,Mr,0,1,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
386,12/26/14,Others,0,1,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
387,11/6/14,Mrs,0,1,Cash,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
388,5/7/14,Mr,1,2,Current Account,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
389,11/18/14,Mrs,1,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0
391,12/31/14,Mr,0,2,Credit Card,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
392,12/30/14,Mr,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393,7/7/14,Mrs,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
394,8/3/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
395,9/26/14,Others,1,2,Current Account,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0
396,12/5/14,Mrs,1,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
397,7/19/14,Mr,0,2,Current Account,0,4,0,1,0,0,3,1,0,0,0,0,0,0,0
398,12/5/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
399,1/7/15,Mr,0,3,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
400,1/13/15,Mr,0,1,Invoice,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0
401,12/3/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
402,6/11/14,Mr,0,2,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0
404,1/2/15,Mrs,0,3,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
405,9/7/14,Others,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1/8/15,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
407,12/15/14,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
409,12/27/14,Mr,0,3,Current Account,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0
410,11/24/14,Mrs,0,2,Credit Card,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
411,11/26/14,Mrs,0,2,Invoice,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
412,10/25/14,Mrs,0,1,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
413,12/27/14,Mr,0,1,Credit Card,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
414,1/1/15,Mr,0,3,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0,1
415,11/10/14,Mr,1,1,Invoice,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1
416,11/17/14,Mr,0,2,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
417,4/29/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
418,4/26/14,Company,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
419,5/2/14,Mr,1,3,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
420,6/28/14,Mr,1,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
423,8/13/14,Mr,1,3,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
424,5/28/14,Mr,1,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
426,8/14/14,Mrs,0,3,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0
427,1/3/15,Mrs,1,1,Current Account,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0
428,7/31/14,Others,0,3,Invoice,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0
429,11/1/14,Company,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
430,9/12/14,Mrs,1,3,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
431,5/26/14,Mrs,0,3,Credit Card,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
432,7/22/14,Others,0,1,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
433,8/18/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,8/4/14,Others,0,3,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1
435,8/2/14,Mr,0,2,Current Account,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0
437,9/9/14,Mr,0,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
438,11/25/14,Mr,1,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
439,12/13/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
440,6/12/14,Company,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
442,11/20/14,Company,0,1,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
443,6/15/14,Mrs,0,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
444,1/21/15,Mr,0,2,Cash,0,5,0,1,0,5,0,0,0,0,0,0,0,0,1
445,6/6/14,Mrs,0,3,Current Account,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
446,9/8/14,Mrs,0,1,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,7/5/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
448,10/15/14,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
449,12/17/14,Mrs,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
450,9/2/14,Mrs,0,2,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
451,9/18/14,Mrs,0,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
452,10/24/14,Mrs,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
453,5/25/14,Company,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
454,12/3/14,Mrs,0,1,Invoice,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
455,8/27/14,Others,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1
456,7/21/14,Mr,0,2,Invoice,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
457,10/22/14,Mr,0,1,Invoice,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0
459,9/15/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460,9/13/14,Mr,1,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
461,7/12/14,Mrs,1,1,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
462,5/21/14,Mrs,1,3,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
463,4/28/14,Company,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
465,7/11/14,Others,0,1,Credit Card,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
466,6/18/14,Mr,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
467,1/19/15,Mr,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
468,5/4/14,Mr,1,1,Current Account,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
469,5/3/14,Mrs,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
470,5/16/14,Mrs,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
471,12/30/14,Mrs,0,2,Current Account,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
472,11/5/14,Mrs,0,2,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
473,4/24/14,Mrs,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
474,6/27/14,Company,0,3,Invoice,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
476,9/23/14,Company,0,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
477,6/27/14,Others,1,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
478,8/20/14,Company,0,3,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
479,11/27/14,Mr,1,2,Current Account,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
480,12/25/14,Mr,1,1,Invoice,1,4,0,0,0,1,0,0,0,0,0,1,0,0,1
481,1/3/15,Mr,0,2,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
482,8/19/14,Mr,0,2,Current Account,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0
484,6/27/14,Company,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
485,12/8/14,Mr,0,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
486,1/8/15,Others,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
487,9/7/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
488,7/5/14,Others,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
489,4/28/14,Company,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
491,11/12/14,Mrs,0,2,Cash,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0
493,6/28/14,Company,0,2,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
495,7/18/14,Mr,0,1,Current Account,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1
497,8/18/14,Mrs,0,1,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
498,4/28/14,Mr,1,3,Current Account,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0
499,12/28/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
501,1/13/15,Mr,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
502,10/1/14,Mr,0,3,Cash,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1
503,12/31/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
504,12/17/14,Others,0,3,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
506,10/9/14,Mrs,0,1,Current Account,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
509,8/7/14,Mrs,0,2,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
511,1/17/15,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
512,6/6/14,Mrs,0,2,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
513,8/21/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
514,11/12/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
516,8/22/14,Mr,0,1,Credit Card,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0
517,9/25/14,Company,0,3,Credit Card,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
518,1/6/15,Mr,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
520,6/13/14,Others,0,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
521,6/12/14,Mr,1,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
524,6/13/14,Mr,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
525,8/30/14,Others,0,1,Credit Card,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1
526,8/9/14,Mr,0,3,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
527,5/11/14,Company,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
529,9/29/14,Mr,0,3,Cash,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
530,10/13/14,Others,0,2,Invoice,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0
531,5/18/14,Mrs,0,3,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
533,5/13/14,Mrs,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
534,5/20/14,Company,0,1,Invoice,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
535,5/8/14,Mrs,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
536,9/7/14,Mrs,0,2,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0
538,12/13/14,Mrs,0,1,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
539,1/6/15,Company,0,3,Credit Card,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
540,11/20/14,Mrs,0,1,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
541,11/9/14,Others,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
542,7/5/14,Mr,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
543,1/5/15,Mr,0,1,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
544,7/11/14,Mrs,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
545,5/16/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
546,9/24/14,Mr,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
547,7/25/14,Company,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
548,6/2/14,Mrs,0,2,Cash,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
549,7/4/14,Mrs,0,1,Invoice,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0
550,6/26/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
551,12/18/14,Mrs,0,1,Current Account,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0
552,5/14/14,Mrs,0,2,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
553,12/23/14,Mrs,0,2,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
555,9/22/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
557,6/3/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
558,12/8/14,Mrs,0,2,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0
560,10/10/14,Mrs,1,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
561,6/20/14,Others,1,1,Invoice,1,3,0,0,0,0,4,0,0,0,0,0,0,0,1
562,5/1/14,Mr,1,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
564,6/23/14,Mr,0,3,Current Account,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
565,10/31/14,Mr,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
566,12/5/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
567,12/28/14,Others,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
568,8/15/14,Others,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
569,8/29/14,Others,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
570,12/30/14,Others,0,2,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
571,7/15/14,Mrs,1,1,Invoice,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
572,12/12/14,Mr,0,1,Invoice,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
573,1/14/15,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
574,9/22/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
575,10/31/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
576,10/31/14,Mr,0,3,Invoice,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
577,10/18/14,Others,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
578,10/4/14,Mr,0,3,Current Account,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
579,8/12/14,Company,1,1,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
580,12/25/14,Mrs,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
582,11/3/14,Mrs,0,1,Current Account,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
583,9/28/14,Mr,0,1,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1/8/15,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
585,7/8/14,Mrs,0,1,Credit Card,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
587,9/20/14,Mrs,0,1,Credit Card,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0
589,5/7/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
591,7/26/14,Mrs,0,2,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
592,5/11/14,Company,1,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
593,11/3/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
594,10/19/14,Mrs,1,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
595,11/2/14,Others,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
598,1/9/15,Mr,0,2,Cash,0,5,0,1,0,2,0,0,0,0,0,0,1,0,0
599,12/3/14,Company,0,2,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0,1
600,10/10/14,Mr,0,3,Invoice,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0
601,10/28/14,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
602,1/2/15,Mr,1,2,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0
603,5/7/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
604,12/16/14,Mr,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
606,8/9/14,Mr,0,3,Credit Card,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0
607,10/4/14,Mrs,1,1,Cash,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
608,1/5/15,Others,0,1,Credit Card,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
609,12/21/14,Mr,1,2,Cash,0,4,0,1,0,0,4,0,0,0,0,0,0,0,1
610,7/22/14,Mr,0,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
611,6/3/14,Company,0,3,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
612,9/4/14,Company,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
616,5/28/14,Others,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
617,10/10/14,Mrs,0,1,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
618,5/16/14,Company,0,2,Invoice,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0
620,8/5/14,Others,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
621,11/8/14,Mr,0,1,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
622,9/2/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
623,12/24/14,Company,0,1,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
624,8/7/14,Mr,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
625,11/7/14,Others,0,3,Invoice,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
627,8/3/14,Others,0,3,Credit Card,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
628,9/2/14,Others,0,3,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0
629,11/22/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
630,12/28/14,Mrs,0,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
631,6/11/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1/9/15,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
635,12/13/14,Mrs,0,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
636,5/25/14,Company,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
637,8/4/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
638,10/8/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
639,5/14/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
640,8/31/14,Mr,1,1,Credit Card,0,5,0,0,0,2,0,0,1,0,0,0,0,0,1
641,7/16/14,Others,0,2,Invoice,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0
642,9/27/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
643,7/28/14,Mrs,1,2,Invoice,0,4,0,1,0,2,2,0,0,0,0,0,0,0,0
644,8/23/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
645,12/21/14,Mrs,1,3,Invoice,0,4,0,1,0,0,3,0,0,0,0,0,0,0,1
646,12/14/14,Mr,1,1,Current Account,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
